sample,Acidobacteria,Actinobacteria,Bacteroidetes,Firmicutes,Nitrospirae,Planctomycetes,Proteobacteria,Cyanobacteria,Verrucomicrobia,Fusobacteria,Synergistetes,Fibrobacteres,Deinococcus.Thermus,Spirochaetes,Aquificae,Deferribacteres,Chlorobi,Chloroflexi,Ignavibacteriae,Balneolaeota,Tenericutes
990.KA1F.E.01,0.012820513,0.166666667,0.128205128,0.08974359,0.012820513,0.012820513,0.564102564,0,0.012820513,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1F.E.02,0.009615385,0.173076923,0.153846154,0.115384615,0,0.009615385,0.528846154,0,0.009615385,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1F.E.03,0.009803922,0.264705882,0.12745098,0.058823529,0.009803922,0.009803922,0.5,0,0.019607843,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1F.E.04,0.008849558,0.17699115,0.168141593,0.07079646,0.008849558,0,0.557522124,0,0.008849558,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1F.E.06,0.022727273,0.159090909,0.147727273,0.102272727,0.011363636,0,0.545454545,0,0.011363636,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1F.E.07,0.008333333,0.183333333,0.141666667,0.083333333,0.008333333,0.008333333,0.558333333,0,0.008333333,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1F.E.08,0.007751938,0.178294574,0.162790698,0.085271318,0.007751938,0.007751938,0.534883721,0,0.015503876,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1F.E.09,0.007142857,0.164285714,0.207142857,0.064285714,0.007142857,0,0.535714286,0,0.014285714,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1F.E.10,0.006622517,0.152317881,0.21192053,0.079470199,0.006622517,0,0.529801325,0,0.013245033,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1F.E.11,0.019230769,0.134615385,0.134615385,0.096153846,0,0,0.596153846,0,0.019230769,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1F.E.12,0.0078125,0.1875,0.1953125,0.046875,0.0078125,0.0078125,0.5390625,0,0.0078125,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1F.E.13,0.013157895,0.184210526,0.118421053,0.092105263,0.013157895,0,0.565789474,0,0.013157895,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1F.E.14,0.011111111,0.133333333,0.155555556,0.122222222,0,0.011111111,0.544444444,0,0.022222222,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1F.E.15,0.012987013,0.12987013,0.142857143,0.064935065,0,0,0.636363636,0,0.012987013,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1F.E.16,0.007142857,0.171428571,0.2,0.064285714,0.007142857,0,0.535714286,0,0.014285714,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1F.E.17,0.008474576,0.127118644,0.203389831,0.093220339,0.008474576,0,0.542372881,0,0.016949153,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1F.E.18,0.030769231,0.153846154,0.169230769,0.123076923,0,0.015384615,0.492307692,0,0.015384615,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1F.E.19,0.016393443,0.180327869,0.180327869,0.090163934,0.008196721,0,0.508196721,0,0.016393443,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1F.E.20,0.029850746,0.179104478,0.119402985,0.149253731,0,0,0.507462687,0,0.014925373,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1F.E.21,0.0078125,0.1875,0.2421875,0.046875,0.0078125,0,0.4921875,0,0.015625,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1F.E.22,0.009433962,0.160377358,0.198113208,0.037735849,0.009433962,0.009433962,0.556603774,0,0.018867925,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1F.E.23,0.010204082,0.142857143,0.163265306,0.12244898,0,0.010204082,0.540816327,0,0.010204082,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1F.E.25,0.013513514,0.135135135,0.189189189,0.135135135,0,0,0.513513514,0,0.013513514,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.A.01,0.01980198,0.178217822,0.198019802,0.108910891,0,0,0.485148515,0,0.00990099,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.A.02,0.018348624,0.146788991,0.137614679,0.119266055,0,0.009174312,0.559633028,0,0.009174312,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.A.03,0.018518519,0.101851852,0.194444444,0.092592593,0,0.009259259,0.574074074,0,0.009259259,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.A.04,0.024691358,0.074074074,0.172839506,0.098765432,0,0,0.617283951,0,0.012345679,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.A.05,0.015873016,0.079365079,0.126984127,0.111111111,0,0.015873016,0.634920635,0,0.015873016,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.A.06,0.029850746,0.149253731,0.089552239,0.119402985,0,0,0.597014925,0,0.014925373,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.A.07,0.017857143,0.214285714,0.169642857,0.080357143,0,0.008928571,0.5,0,0.008928571,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.A.08,0.019230769,0.163461538,0.153846154,0.076923077,0,0,0.576923077,0,0.009615385,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.A.10,0.029411765,0.058823529,0.147058824,0.176470588,0,0.014705882,0.558823529,0,0.014705882,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.A.11,0.011764706,0.129411765,0.105882353,0.094117647,0,0.011764706,0.494117647,0.141176471,0.011764706,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.A.12,0.01980198,0.158415842,0.158415842,0.138613861,0,0.00990099,0.504950495,0,0.00990099,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.A.13,0.03125,0.09375,0.171875,0.125,0,0,0.5625,0,0.015625,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.A.14,0.023809524,0.083333333,0.119047619,0.107142857,0,0,0.583333333,0.071428571,0.011904762,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.A.15,0.021276596,0.074468085,0.223404255,0.095744681,0,0.010638298,0.563829787,0,0.010638298,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.A.16,0.021505376,0.11827957,0.139784946,0.11827957,0,0,0.580645161,0,0.021505376,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.A.17,0.013888889,0.152777778,0.180555556,0.076388889,0,0.013888889,0.472222222,0.083333333,0.006944444,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.A.18,0.011627907,0.069767442,0.151162791,0.127906977,0,0,0.627906977,0,0.011627907,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.A.19,0.045454545,0.113636364,0.068181818,0.090909091,0,0,0.659090909,0,0.022727273,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.A.20,0.017857143,0.133928571,0.151785714,0.116071429,0,0.008928571,0.508928571,0.053571429,0.008928571,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.A.21,0.007194245,0.151079137,0.179856115,0.115107914,0.007194245,0.007194245,0.517985612,0,0.014388489,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.A.22,0.014492754,0.144927536,0.130434783,0.094202899,0,0.007246377,0.557971014,0.043478261,0.007246377,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.A.23,0.015748031,0.133858268,0.157480315,0.094488189,0,0.007874016,0.480314961,0.094488189,0.015748031,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.A.24,0.019607843,0.166666667,0.176470588,0.029411765,0,0.009803922,0.588235294,0,0.009803922,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.A.25,0.023529412,0.117647059,0.188235294,0.082352941,0,0,0.576470588,0,0.011764706,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.B.01,0.010752688,0.215053763,0.172043011,0.053763441,0,0.010752688,0.52688172,0,0.010752688,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.B.02,0.01754386,0.087719298,0.140350877,0.175438596,0,0.01754386,0.543859649,0,0.01754386,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.B.03,0.011494253,0.172413793,0.229885057,0.034482759,0,0,0.540229885,0,0.011494253,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.B.04,0.014705882,0.176470588,0.161764706,0.073529412,0,0,0.558823529,0,0.014705882,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.B.05,0.010416667,0.208333333,0.15625,0.052083333,0,0.010416667,0.552083333,0,0.010416667,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.B.06,0.010526316,0.178947368,0.210526316,0.063157895,0,0,0.515789474,0,0.021052632,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.B.07,0.015625,0.21875,0.109375,0.09375,0,0,0.546875,0,0.015625,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.B.08,0.014084507,0.225352113,0.084507042,0.056338028,0,0.014084507,0.591549296,0,0.014084507,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.B.09,0.017857143,0.125,0.160714286,0.125,0,0,0.553571429,0,0.017857143,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.B.10,0.009708738,0.233009709,0.174757282,0.038834951,0,0,0.533980583,0,0.009708738,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.B.11,0.009433962,0.226415094,0.141509434,0.08490566,0,0.009433962,0.518867925,0,0.009433962,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.B.12,0.022222222,0.088888889,0.155555556,0.111111111,0,0.022222222,0.577777778,0,0.022222222,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.B.13,0.012048193,0.168674699,0.120481928,0.096385542,0,0.012048193,0.578313253,0,0.012048193,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.B.14,0.01010101,0.181818182,0.181818182,0.050505051,0,0,0.565656566,0,0.01010101,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.B.15,0.01,0.19,0.18,0.05,0,0,0.56,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.B.16,0.014285714,0.185714286,0.128571429,0.1,0,0.014285714,0.542857143,0,0.014285714,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.B.17,0.013157895,0.184210526,0.144736842,0.078947368,0,0,0.565789474,0,0.013157895,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.B.18,0.024390244,0.12195122,0.12195122,0.073170732,0,0,0.634146341,0,0.024390244,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.B.19,0.009174312,0.23853211,0.165137615,0.064220183,0,0.009174312,0.504587156,0,0.009174312,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.B.20,0.012345679,0.135802469,0.160493827,0.12345679,0,0.012345679,0.543209877,0,0.012345679,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.B.21,0.01,0.22,0.19,0.06,0,0,0.5,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.B.22,0.013333333,0.226666667,0.2,0.04,0,0,0.506666667,0,0.013333333,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.B.23,0.015625,0.203125,0.140625,0.0625,0,0,0.5625,0,0.015625,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.B.24,0.014285714,0.142857143,0.214285714,0.114285714,0,0.014285714,0.485714286,0,0.014285714,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.B.25,0.016949153,0.186440678,0.169491525,0.050847458,0,0.016949153,0.542372881,0,0.016949153,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.C.01,0.037735849,0.094339623,0.150943396,0.132075472,0,0.018867925,0.547169811,0,0.018867925,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.C.03,0.032258065,0.129032258,0.129032258,0.161290323,0,0,0.532258065,0,0.016129032,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.C.04,0.020408163,0.081632653,0.183673469,0.12244898,0,0.020408163,0.551020408,0,0.020408163,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.C.05,0.015151515,0.151515152,0.136363636,0.196969697,0,0,0.484848485,0,0.015151515,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.C.06,0.013888889,0.097222222,0.194444444,0.097222222,0,0.013888889,0.569444444,0,0.013888889,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.C.07,0.036363636,0.109090909,0.163636364,0.127272727,0,0,0.545454545,0,0.018181818,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.C.08,0.011363636,0.147727273,0.193181818,0.102272727,0,0,0.534090909,0,0.011363636,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.C.09,0.016666667,0.15,0.116666667,0.083333333,0,0,0.616666667,0,0.016666667,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.C.11,0.01369863,0.109589041,0.219178082,0.123287671,0,0.01369863,0.506849315,0,0.01369863,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.C.12,0.011764706,0.105882353,0.188235294,0.117647059,0,0,0.564705882,0,0.011764706,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.C.13,0.041666667,0.125,0.125,0.1875,0,0,0.5,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.C.14,0.018181818,0.127272727,0.127272727,0.090909091,0,0.018181818,0.6,0,0.018181818,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.C.15,0.014925373,0.194029851,0.119402985,0.119402985,0,0.014925373,0.52238806,0,0.014925373,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.C.16,0.019607843,0.156862745,0.156862745,0.098039216,0,0,0.549019608,0,0.019607843,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.C.18,0.010416667,0.15625,0.197916667,0.072916667,0,0.010416667,0.541666667,0,0.010416667,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.C.19,0.00990099,0.148514851,0.217821782,0.079207921,0,0.00990099,0.524752475,0,0.00990099,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.C.20,0.011363636,0.170454545,0.113636364,0.170454545,0,0.011363636,0.511363636,0,0.011363636,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.C.21,0.009259259,0.185185185,0.203703704,0.074074074,0,0,0.518518519,0,0.009259259,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.C.22,0.028169014,0.154929577,0.14084507,0.126760563,0,0.014084507,0.521126761,0,0.014084507,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.C.23,0.015384615,0.138461538,0.153846154,0.138461538,0,0,0.538461538,0,0.015384615,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.C.24,0.010989011,0.21978022,0.131868132,0.076923077,0,0,0.549450549,0,0.010989011,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.C.25,0.014925373,0.164179104,0.134328358,0.119402985,0,0,0.552238806,0,0.014925373,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.D.01,0.010869565,0.152173913,0.152173913,0.097826087,0,0.010869565,0.565217391,0,0.010869565,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.D.02,0.01369863,0.123287671,0.164383562,0.164383562,0,0,0.520547945,0,0.01369863,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.D.03,0.020408163,0.142857143,0.081632653,0.12244898,0,0,0.612244898,0,0.020408163,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.D.04,0.01369863,0.150684932,0.178082192,0.109589041,0,0.01369863,0.520547945,0,0.01369863,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.D.05,0.011363636,0.181818182,0.181818182,0.113636364,0,0.011363636,0.488636364,0,0.011363636,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.D.06,0.032258065,0.14516129,0.177419355,0.080645161,0,0,0.548387097,0,0.016129032,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.D.07,0.014285714,0.157142857,0.185714286,0.128571429,0,0,0.5,0,0.014285714,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.D.08,0.013513514,0.121621622,0.202702703,0.121621622,0,0.013513514,0.513513514,0,0.013513514,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.D.10,0.011764706,0.176470588,0.152941176,0.129411765,0,0.011764706,0.505882353,0,0.011764706,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.D.11,0.011363636,0.193181818,0.215909091,0.113636364,0,0,0.443181818,0,0.022727273,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.D.12,0.010204082,0.173469388,0.204081633,0.071428571,0,0.010204082,0.520408163,0,0.010204082,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.D.13,0.00729927,0.204379562,0.160583942,0.175182482,0,0.00729927,0.437956204,0,0.00729927,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.D.14,0.007874016,0.149606299,0.228346457,0.070866142,0,0.007874016,0.519685039,0,0.015748031,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.D.16,0.01010101,0.212121212,0.191919192,0.101010101,0,0,0.474747475,0,0.01010101,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.D.17,0.013513514,0.135135135,0.202702703,0.094594595,0,0.013513514,0.527027027,0,0.013513514,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.D.18,0.013157895,0.157894737,0.197368421,0.052631579,0,0.013157895,0.552631579,0,0.013157895,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.D.20,0.014285714,0.114285714,0.214285714,0.085714286,0,0.014285714,0.542857143,0,0.014285714,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.D.21,0.010989011,0.153846154,0.197802198,0.087912088,0,0,0.538461538,0,0.010989011,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.D.22,0.012987013,0.077922078,0.155844156,0.090909091,0,0,0.571428571,0.077922078,0.012987013,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.D.23,0.00862069,0.206896552,0.24137931,0.068965517,0,0,0.465517241,0,0.00862069,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.D.24,0.008130081,0.162601626,0.195121951,0.073170732,0,0.008130081,0.447154472,0.097560976,0.008130081,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.D.25,0.00862069,0.137931034,0.198275862,0.077586207,0,0.00862069,0.50862069,0.051724138,0.00862069,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.E.01,0.011363636,0.147727273,0.227272727,0.068181818,0.011363636,0.011363636,0.511363636,0,0.011363636,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.E.02,0.014925373,0.149253731,0.194029851,0.104477612,0,0.014925373,0.507462687,0,0.014925373,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.E.03,0.0125,0.1375,0.2375,0.1,0,0.0125,0.4875,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.E.04,0.014925373,0.179104478,0.164179104,0.119402985,0,0.014925373,0.492537313,0,0.014925373,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.E.05,0.009433962,0.198113208,0.188679245,0.08490566,0.009433962,0.009433962,0.481132075,0,0.018867925,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.E.06,0.013513514,0.135135135,0.216216216,0.094594595,0,0,0.527027027,0,0.013513514,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.E.07,0.008849558,0.185840708,0.212389381,0.079646018,0.008849558,0,0.495575221,0,0.008849558,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.E.08,0.014492754,0.217391304,0.115942029,0.086956522,0,0.014492754,0.536231884,0,0.014492754,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.E.09,0.008849558,0.185840708,0.256637168,0.061946903,0,0.008849558,0.460176991,0,0.017699115,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.E.10,0.010752688,0.204301075,0.150537634,0.139784946,0.010752688,0.010752688,0.462365591,0,0.010752688,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.E.11,0.011764706,0.211764706,0.176470588,0.082352941,0,0.011764706,0.494117647,0,0.011764706,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.E.12,0.013333333,0.173333333,0.2,0.093333333,0,0.013333333,0.493333333,0,0.013333333,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.E.13,0.014925373,0.208955224,0.179104478,0.074626866,0,0.014925373,0.492537313,0,0.014925373,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.E.14,0.009615385,0.163461538,0.240384615,0.086538462,0,0.009615385,0.480769231,0,0.009615385,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.E.15,0.01369863,0.232876712,0.178082192,0.082191781,0,0,0.479452055,0,0.01369863,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.E.16,0.016129032,0.120967742,0.217741935,0.137096774,0.008064516,0.008064516,0.467741935,0,0.024193548,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.E.17,0.013513514,0.216216216,0.189189189,0.067567568,0,0.013513514,0.486486486,0,0.013513514,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.E.18,0.010309278,0.206185567,0.175257732,0.103092784,0,0.010309278,0.474226804,0,0.020618557,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.E.19,0.011111111,0.2,0.177777778,0.1,0,0.011111111,0.488888889,0,0.011111111,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.E.20,0.010526316,0.210526316,0.242105263,0.073684211,0,0.010526316,0.442105263,0,0.010526316,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.E.21,0.012820513,0.192307692,0.166666667,0.08974359,0,0.012820513,0.512820513,0,0.012820513,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.E.22,0.009259259,0.138888889,0.25,0.046296296,0,0.009259259,0.527777778,0,0.018518519,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.E.23,0.014285714,0.171428571,0.214285714,0.1,0,0.014285714,0.471428571,0,0.014285714,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.E.24,0.013513514,0.256756757,0.148648649,0.081081081,0,0.013513514,0.472972973,0,0.013513514,0,0,0,0,0,0,0,0,0,0,0,0
990.KA1U.E.25,0.010416667,0.229166667,0.177083333,0.072916667,0,0.010416667,0.489583333,0,0.010416667,0,0,0,0,0,0,0,0,0,0,0,0
990.KA2F.A.01,0.009259259,0.175925926,0.212962963,0.092592593,0,0,0.490740741,0,0.018518519,0,0,0,0,0,0,0,0,0,0,0,0
990.KA2F.A.02,0.01980198,0.089108911,0.237623762,0.089108911,0,0,0.554455446,0,0.00990099,0,0,0,0,0,0,0,0,0,0,0,0
990.KA2F.A.03,0.025974026,0.142857143,0.12987013,0.168831169,0,0,0.519480519,0,0.012987013,0,0,0,0,0,0,0,0,0,0,0,0
990.KA2F.A.04,0.028169014,0.14084507,0.154929577,0.112676056,0,0,0.549295775,0,0.014084507,0,0,0,0,0,0,0,0,0,0,0,0
990.KA2F.A.05,0.030769231,0.138461538,0.123076923,0.076923077,0,0,0.615384615,0,0.015384615,0,0,0,0,0,0,0,0,0,0,0,0
990.KA2F.A.06,0.027777778,0.125,0.138888889,0.125,0,0,0.555555556,0,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0
990.KA2F.A.07,0.014705882,0.117647059,0.147058824,0.088235294,0.014705882,0,0.602941176,0,0.014705882,0,0,0,0,0,0,0,0,0,0,0,0
990.KA2F.A.08,0.030769231,0.123076923,0.138461538,0.092307692,0,0,0.6,0,0.015384615,0,0,0,0,0,0,0,0,0,0,0,0
990.KA2F.A.09,0.018181818,0.190909091,0.172727273,0.063636364,0.009090909,0,0.536363636,0,0.009090909,0,0,0,0,0,0,0,0,0,0,0,0
990.KA2F.A.10,0.024096386,0.144578313,0.168674699,0.096385542,0,0,0.554216867,0,0.012048193,0,0,0,0,0,0,0,0,0,0,0,0
990.KA2F.A.11,0.010526316,0.136842105,0.189473684,0.105263158,0,0,0.536842105,0,0.021052632,0,0,0,0,0,0,0,0,0,0,0,0
990.KA2F.A.12,0.016949153,0.169491525,0.118644068,0.033898305,0,0,0.644067797,0,0.016949153,0,0,0,0,0,0,0,0,0,0,0,0
990.KA2F.A.13,0.009009009,0.144144144,0.216216216,0.045045045,0,0,0.576576577,0,0.009009009,0,0,0,0,0,0,0,0,0,0,0,0
990.KA2F.A.14,0.02,0.15,0.17,0.07,0.01,0.01,0.55,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0
990.KA2F.A.15,0.033898305,0.118644068,0.152542373,0.118644068,0,0,0.542372881,0,0.033898305,0,0,0,0,0,0,0,0,0,0,0,0
990.KA2F.A.16,0.007751938,0.147286822,0.224806202,0.062015504,0,0,0.542635659,0,0.015503876,0,0,0,0,0,0,0,0,0,0,0,0
990.KA2F.A.17,0.015873016,0.19047619,0.174603175,0.126984127,0,0.007936508,0.476190476,0,0.007936508,0,0,0,0,0,0,0,0,0,0,0,0
990.KA2F.A.18,0.01754386,0.122807018,0.140350877,0.122807018,0,0,0.578947368,0,0.01754386,0,0,0,0,0,0,0,0,0,0,0,0
990.KA2F.A.19,0.03030303,0.136363636,0.136363636,0.136363636,0,0,0.53030303,0,0.03030303,0,0,0,0,0,0,0,0,0,0,0,0
990.KA2F.A.20,0.01980198,0.148514851,0.178217822,0.089108911,0,0.00990099,0.534653465,0,0.01980198,0,0,0,0,0,0,0,0,0,0,0,0
990.KA2F.A.21,0.011494253,0.137931034,0.183908046,0.08045977,0,0,0.563218391,0,0.022988506,0,0,0,0,0,0,0,0,0,0,0,0
990.KA2F.A.22,0.008695652,0.173913043,0.182608696,0.07826087,0,0,0.539130435,0,0.017391304,0,0,0,0,0,0,0,0,0,0,0,0
990.KA2F.A.23,0.010752688,0.129032258,0.247311828,0.086021505,0,0,0.516129032,0,0.010752688,0,0,0,0,0,0,0,0,0,0,0,0
990.KA2F.A.24,0.023529412,0.141176471,0.164705882,0.082352941,0,0,0.576470588,0,0.011764706,0,0,0,0,0,0,0,0,0,0,0,0
990.KA2F.A.25,0.040816327,0.081632653,0.183673469,0.12244898,0,0,0.551020408,0,0.020408163,0,0,0,0,0,0,0,0,0,0,0,0
990.KA2F.B.01,0.015384615,0.123076923,0.123076923,0.107692308,0,0,0.6,0,0.030769231,0,0,0,0,0,0,0,0,0,0,0,0
990.KA2F.B.02,0.013333333,0.16,0.146666667,0.12,0,0,0.533333333,0,0.026666667,0,0,0,0,0,0,0,0,0,0,0,0
990.KA2F.B.03,0.012987013,0.090909091,0.142857143,0.155844156,0,0,0.571428571,0,0.025974026,0,0,0,0,0,0,0,0,0,0,0,0
990.KA2F.B.05,0.008928571,0.214285714,0.151785714,0.080357143,0,0.017857143,0.508928571,0,0.017857143,0,0,0,0,0,0,0,0,0,0,0,0
990.KA2F.B.06,0.011627907,0.220930233,0.186046512,0.034883721,0,0,0.534883721,0,0.011627907,0,0,0,0,0,0,0,0,0,0,0,0
990.KA2F.B.07,0.012195122,0.109756098,0.219512195,0.06097561,0,0,0.573170732,0,0.024390244,0,0,0,0,0,0,0,0,0,0,0,0
990.KA2F.B.08,0.012048193,0.180722892,0.168674699,0.108433735,0,0.012048193,0.481927711,0,0.036144578,0,0,0,0,0,0,0,0,0,0,0,0
990.KA2F.B.09,0.025,0.1625,0.125,0.1125,0,0.0125,0.525,0,0.0375,0,0,0,0,0,0,0,0,0,0,0,0
990.KA2F.B.10,0.026315789,0.078947368,0.131578947,0.131578947,0,0,0.605263158,0,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0
